Date,Precipitation
1915-04-30,0
1915-05-01,0
1915-05-02,6.7
1915-05-03,0
1915-05-04,0
1915-05-05,0
1915-05-06,0
1915-05-07,0
1915-05-08,0
1915-05-09,0
1915-05-10,0
1915-05-11,0.6
1915-05-12,0.2
1915-05-13,0.5
1915-05-14,18.4
1915-05-15,9.9
1915-05-16,0.1
1915-05-17,0.9
1915-05-18,0
1915-05-19,0
1915-05-20,0
1915-05-21,0
1915-05-22,0
1915-05-23,0
1915-05-24,0
1915-05-25,4.3
1915-05-26,7.9
1915-05-27,0
1915-05-28,0.7
1915-05-29,6.6
1915-05-30,0.6
1915-05-31,0
1915-06-01,0
1915-06-02,0.3
1915-06-03,0
1915-06-04,0
1915-06-05,3.4
1915-06-06,5.4
1915-06-07,0
1915-06-08,0
1915-06-09,0.1
1915-06-10,0.3
1915-06-11,0
1915-06-12,0
1915-06-13,0.7
1915-06-14,0.6
1915-06-15,0
1915-06-16,8.7
1915-06-17,0.1
1915-06-18,1.1
1915-06-19,0.7
1915-06-20,0.4
1915-06-21,2.6
1915-06-22,3.9
1915-06-23,0
1915-06-24,0
1915-06-25,0
1915-06-26,0.6
1915-06-27,0.4
1915-06-28,0
1915-06-29,0
1915-06-30,0
1915-07-01,0
1915-07-02,0.4
1915-07-03,4
1915-07-04,0
1915-07-05,0
1915-07-06,4.8
1915-07-07,0
1915-07-08,2.2
1915-07-09,2.5
1915-07-10,20.6
1915-07-11,0.7
1915-07-12,5.1
1915-07-13,0
1915-07-14,4.4
1915-07-15,0
1915-07-16,0.3
1915-07-17,0.1
1915-07-18,0
1915-07-19,0.9
1915-07-20,0
1915-07-21,0.2
1915-07-22,0
1915-07-23,25.8
1915-07-24,27.3
1915-07-25,0.5
1915-07-26,17.1
1915-07-27,0
1915-07-28,11.6
1915-07-29,0
1915-07-30,3.5
1915-07-31,2.2
1915-08-01,3.5
1915-08-02,2.8
1915-08-03,0
1915-08-04,0
1915-08-05,0
1915-08-06,0
1915-08-07,0
1915-08-08,13.2
1915-08-09,1.6
1915-08-10,0
1915-08-11,1.5
1915-08-12,2.5
1915-08-13,8.4
1915-08-14,7.5
1915-08-15,1.1
1915-08-16,1.7
1915-08-17,0
1915-08-18,0
1915-08-19,0
1915-08-20,0.1
1915-08-21,0
1915-08-22,2.8
1915-08-23,2.2
1915-08-24,0
1915-08-25,0
1915-08-26,0
1915-08-27,0
1915-08-28,1.5
1915-08-29,0
1915-08-30,0
1915-08-31,9.5
1915-09-01,0
1915-09-02,0
1915-09-03,0.1
1915-09-04,0
1915-09-05,0
1915-09-06,0.1
1915-09-07,0.1
1915-09-08,0
1915-09-09,0.1
1915-09-10,0.1
1915-09-11,0
1915-09-12,0.1
1915-09-13,0.1
1915-09-14,3.8
1915-09-15,0
1915-09-16,1.6
1915-09-17,0.7
1915-09-18,7.2
1915-09-19,3.3
1915-09-20,0.6
1915-09-21,0
1915-09-22,0
1915-09-23,0.1
1915-09-24,0
1915-09-25,7.1
1915-09-26,33.2
1915-09-27,4.3
1915-09-28,10.5
1915-09-29,1.7
1915-09-30,9.7
1915-10-01,0
1915-10-02,0
1915-10-03,0
1915-10-04,0
1915-10-05,0
1915-10-06,0.1
1915-10-07,0.1
1915-10-08,0.1
1915-10-09,0
1915-10-10,0
1915-10-11,0
1915-10-12,0
1915-10-13,0
1915-10-14,0
1915-10-15,0
1915-10-16,0
1915-10-17,0
1915-10-18,0
1915-10-19,0
1915-10-20,0
1915-10-21,0.2
1915-10-22,0.1
1915-10-23,0
1915-10-24,0
1915-10-25,1.1
1915-10-26,1.5
1915-10-27,1.1
1915-10-28,0.2
1915-10-29,0.1
1915-10-30,0.1
1915-10-31,0.1
1915-11-01,6.9
1915-11-02,2
1915-11-03,0.3
1915-11-04,0
1915-11-05,0
1915-11-06,0.1
1915-11-07,3.2
1915-11-08,0
1915-11-09,0.1
1915-11-10,4.3
1915-11-11,1.8
1915-11-12,1.9
1915-11-13,10.6
1915-11-14,4.3
1915-11-15,2.8
1915-11-16,0.1
1915-11-17,0.6
1915-11-18,0
1915-11-19,0.4
1915-11-20,0.2
1915-11-21,0
1915-11-22,0.6
1915-11-23,4.4
1915-11-24,4.3
1915-11-25,1
1915-11-26,0.5
1915-11-27,0
1915-11-28,0.5
1915-11-29,5.6
1915-11-30,2.6
1915-12-01,4.4
1915-12-02,0.7
1915-12-03,6.6
1915-12-04,0
1915-12-05,0
1915-12-06,2.6
1915-12-07,5.2
1915-12-08,14.2
1915-12-09,1
1915-12-10,0
1915-12-11,14.1
1915-12-12,1.2
1915-12-13,0.1
1915-12-14,0
1915-12-15,4
1915-12-16,2.4
1915-12-17,0.3
1915-12-18,3.2
1915-12-19,0.1
1915-12-20,0.4
1915-12-21,1.4
1915-12-22,0.7
1915-12-23,0.1
1915-12-24,1.3
1915-12-25,1.8
1915-12-26,0.2
1915-12-27,0.3
1915-12-28,2.9
1915-12-29,0
1915-12-30,0
1915-12-31,0
1916-01-01,3.8
1916-01-02,2.3
1916-01-03,2.8
1916-01-04,4
1916-01-05,0.3
1916-01-06,4.4
1916-01-07,0.6
1916-01-08,0
1916-01-09,2.8
1916-01-10,1
1916-01-11,0
1916-01-12,0
1916-01-13,0.2
1916-01-14,0.2
1916-01-15,11
1916-01-16,0
1916-01-17,0.1
1916-01-18,1
1916-01-19,0.4
1916-01-20,0
1916-01-21,0.3
1916-01-22,0
1916-01-23,0
1916-01-24,0
1916-01-25,0
1916-01-26,0
1916-01-27,0
1916-01-28,0
1916-01-29,0
1916-01-30,0.1
1916-01-31,0
1916-02-01,0
1916-02-02,0.1
1916-02-03,0.1
1916-02-04,0.1
1916-02-05,0
1916-02-06,0.5
1916-02-07,0.5
1916-02-08,0.1
1916-02-09,0.3
1916-02-10,1.7
1916-02-11,0
1916-02-12,0
1916-02-13,2.2
1916-02-14,1.3
1916-02-15,4.2
1916-02-16,2.2
1916-02-17,3.7
1916-02-18,0.1
1916-02-19,0
1916-02-20,0.1
1916-02-21,2
1916-02-22,0.3
1916-02-23,0
1916-02-24,1.7
1916-02-25,0.1
1916-02-26,2
1916-02-27,2
1916-02-28,2.7
1916-02-29,0.6
1916-03-01,0
1916-03-02,0
1916-03-03,0.4
1916-03-04,6.3
1916-03-05,1.1
1916-03-06,0
1916-03-07,0
1916-03-08,0.3
1916-03-09,2.9
1916-03-10,0.4
1916-03-11,0.1
1916-03-12,0.1
1916-03-13,2.8
1916-03-14,0.3
1916-03-15,0.8
1916-03-16,0.8
1916-03-17,0
1916-03-18,0
1916-03-19,0.8
1916-03-20,0
1916-03-21,1.3
1916-03-22,0
1916-03-23,0
1916-03-24,1
1916-03-25,2.4
1916-03-26,0
1916-03-27,0.6
1916-03-28,0.2
1916-03-29,0.2
1916-03-30,0.2
1916-03-31,0
1916-04-01,0
1916-04-02,0.1
1916-04-03,0
1916-04-04,0.1
1916-04-05,0
1916-04-06,0
1916-04-07,0
1916-04-08,0
1916-04-09,0.3
1916-04-10,0
1916-04-11,0.1
1916-04-12,0.1
1916-04-13,1.3
1916-04-14,5.9
1916-04-15,0
1916-04-16,2.2
1916-04-17,1
1916-04-18,5.8
1916-04-19,6
1916-04-20,4.7
1916-04-21,0.1
1916-04-22,1.8
1916-04-23,13.8
1916-04-24,0
1916-04-25,0
1916-04-26,0
1916-04-27,0
1916-04-28,0
1916-04-29,0
1916-04-30,0
1916-05-01,0
1916-05-02,0
1916-05-03,5.9
1916-05-04,0.5
1916-05-05,4.2
1916-05-06,0
1916-05-07,0
1916-05-08,0
1916-05-09,10
1916-05-10,20.5
1916-05-11,0.4
1916-05-12,0.1
1916-05-13,0
1916-05-14,0
1916-05-15,7.1
1916-05-16,4.6
1916-05-17,0.5
1916-05-18,1.4
1916-05-19,0.1
1916-05-20,0.2
1916-05-21,6.9
1916-05-22,0
1916-05-23,0
1916-05-24,2.9
1916-05-25,0.1
1916-05-26,0
1916-05-27,0
1916-05-28,0
1916-05-29,0
1916-05-30,0
1916-05-31,0
1916-06-01,0
1916-06-02,3.6
1916-06-03,0.4
1916-06-04,1.5
1916-06-05,3.4
1916-06-06,1.6
1916-06-07,0.1
1916-06-08,4.9
1916-06-09,21.4
1916-06-10,0
1916-06-11,1.6
1916-06-12,0
1916-06-13,1.2
1916-06-14,5.5
1916-06-15,0.4
1916-06-16,0
1916-06-17,0.2
1916-06-18,0
1916-06-19,3.7
1916-06-20,12.3
1916-06-21,7.7
1916-06-22,0
1916-06-23,1.6
1916-06-24,0
1916-06-25,0
1916-06-26,0
1916-06-27,0
1916-06-28,0
1916-06-29,2.3
1916-06-30,0
1916-07-01,2.7
1916-07-02,6
1916-07-03,1.7
1916-07-04,0
1916-07-05,0
1916-07-06,18.8
1916-07-07,0.7
1916-07-08,0.2
1916-07-09,0
1916-07-10,0
1916-07-11,4.5
1916-07-12,0
1916-07-13,0
1916-07-14,4.2
1916-07-15,12.6
1916-07-16,0.9
1916-07-17,0
1916-07-18,0
1916-07-19,0.3
1916-07-20,0
1916-07-21,0
1916-07-22,0
1916-07-23,0
1916-07-24,0
1916-07-25,0
1916-07-26,0
1916-07-27,15.3
1916-07-28,16.5
1916-07-29,0
1916-07-30,0
1916-07-31,0
1916-08-01,0
1916-08-02,5.3
1916-08-03,19.2
1916-08-04,3.9
1916-08-05,0
1916-08-06,5.2
1916-08-07,0
1916-08-08,0
1916-08-09,0.3
1916-08-10,4.3
1916-08-11,6
1916-08-12,0
1916-08-13,0.6
1916-08-14,1.2
1916-08-15,0
1916-08-16,0
1916-08-17,0
1916-08-18,0
1916-08-19,0
1916-08-20,3
1916-08-21,0
1916-08-22,0
1916-08-23,0
1916-08-24,2.1
1916-08-25,6
1916-08-26,0.5
1916-08-27,0
1916-08-28,0
1916-08-29,0.1
1916-08-30,0.3
1916-08-31,12.5
1916-09-01,1.2
1916-09-02,2.9
1916-09-03,0.1
1916-09-04,0.1
1916-09-05,0
1916-09-06,0
1916-09-07,0.2
1916-09-08,0
1916-09-09,0
1916-09-10,0
1916-09-11,0
1916-09-12,1.3
1916-09-13,1.6
1916-09-14,1.5
1916-09-15,0
1916-09-16,0.3
1916-09-17,0
1916-09-18,0
1916-09-19,1.2
1916-09-20,4.6
1916-09-21,1.2
1916-09-22,0
1916-09-23,0
1916-09-24,0.2
1916-09-25,0
1916-09-26,0
1916-09-27,0
1916-09-28,0.3
1916-09-29,0
1916-09-30,0
1916-10-01,0
1916-10-02,0
1916-10-03,0
1916-10-04,3.8
1916-10-05,0
1916-10-06,6
1916-10-07,12.6
1916-10-08,3.5
1916-10-09,5.1
1916-10-10,3.3
1916-10-11,3.6
1916-10-12,2.6
1916-10-13,1
1916-10-14,6.9
1916-10-15,0.8
1916-10-16,0
1916-10-17,0
1916-10-18,1.2
1916-10-19,0.5
1916-10-20,0.1
1916-10-21,0.8
1916-10-22,0
1916-10-23,0
1916-10-24,0
1916-10-25,0.5
1916-10-26,1.3
1916-10-27,4.4
1916-10-28,7.1
1916-10-29,3.8
1916-10-30,0.5
1916-10-31,4.6
1916-11-01,0
1916-11-02,0.6
1916-11-03,0
1916-11-04,0.4
1916-11-05,0
1916-11-06,0.2
1916-11-07,0.6
1916-11-08,2.3
1916-11-09,0
1916-11-10,0
1916-11-11,8.7
1916-11-12,6.4
1916-11-13,11.1
1916-11-14,0
1916-11-15,0
1916-11-16,0
1916-11-17,1.2
1916-11-18,1.3
1916-11-19,1
1916-11-20,2
1916-11-21,0.5
1916-11-22,1.9
1916-11-23,0
1916-11-24,0.7
1916-11-25,4.4
1916-11-26,2.9
1916-11-27,0.3
1916-11-28,1
1916-11-29,0.6
1916-11-30,0.4
1916-12-01,0
1916-12-02,0
1916-12-03,0.9
1916-12-04,1.7
1916-12-05,0
1916-12-06,0
1916-12-07,1
1916-12-08,7.3
1916-12-09,4.3
1916-12-10,4.4
1916-12-11,1
1916-12-12,1.7
1916-12-13,6.9
1916-12-14,14.3
1916-12-15,0
1916-12-16,0
1916-12-17,0
1916-12-18,0
1916-12-19,0.4
1916-12-20,2
1916-12-21,0.4
1916-12-22,5.4
1916-12-23,3.2
1916-12-24,10.3
1916-12-25,0
1916-12-26,0.2
1916-12-27,0
1916-12-28,0.2
1916-12-29,1.3
1916-12-30,7
1916-12-31,2.8
1917-01-01,0.7
1917-01-02,2.9
1917-01-03,0
1917-01-04,1.9
1917-01-05,0.3
1917-01-06,0
1917-01-07,0
1917-01-08,0.5
1917-01-09,1.7
1917-01-10,0
1917-01-11,0
1917-01-12,0.3
1917-01-13,3.4
1917-01-14,1.3
1917-01-15,0
1917-01-16,0
1917-01-17,0
1917-01-18,0
1917-01-19,0
1917-01-20,0
1917-01-21,0.4
1917-01-22,0
1917-01-23,0
1917-01-24,0
1917-01-25,0.2
1917-01-26,0.3
1917-01-27,0
1917-01-28,0
1917-01-29,0.2
1917-01-30,0.1
1917-01-31,0
1917-02-01,0
1917-02-02,0.6
1917-02-03,0.5
1917-02-04,0
1917-02-05,0.1
1917-02-06,0
1917-02-07,0
1917-02-08,0.7
1917-02-09,0
1917-02-10,0
1917-02-11,0
1917-02-12,0
1917-02-13,0.2
1917-02-14,0.1
1917-02-15,0
1917-02-16,0
1917-02-17,0
1917-02-18,0.2
1917-02-19,0.3
1917-02-20,0
1917-02-21,0.1
1917-02-22,0.4
1917-02-23,2
1917-02-24,0
1917-02-25,0
1917-02-26,1
1917-02-27,0
1917-02-28,0
1917-03-01,0.3
1917-03-02,0.1
1917-03-03,0
1917-03-04,0.2
1917-03-05,0.2
1917-03-06,1.2
1917-03-07,0.2
1917-03-08,0.1
1917-03-09,0.3
1917-03-10,0.1
1917-03-11,0
1917-03-12,0
1917-03-13,1.9
1917-03-14,0
1917-03-15,1.3
1917-03-16,0
1917-03-17,1.2
1917-03-18,4.4
1917-03-19,0.2
1917-03-20,0
1917-03-21,0
1917-03-22,0
1917-03-23,0.1
1917-03-24,0
1917-03-25,4.4
1917-03-26,3.4
1917-03-27,0
1917-03-28,0
1917-03-29,1.5
1917-03-30,6.6
1917-03-31,2.5
1917-04-01,0
1917-04-02,0
1917-04-03,0
1917-04-04,2.8
1917-04-05,3.2
1917-04-06,0
1917-04-07,0
1917-04-08,0
1917-04-09,0.8
1917-04-10,1
1917-04-11,1.4
1917-04-12,2.2
1917-04-13,0
1917-04-14,1.1
1917-04-15,0
1917-04-16,15
1917-04-17,11.8
1917-04-18,0.6
1917-04-19,0
1917-04-20,0
1917-04-21,2.2
1917-04-22,0.3
1917-04-23,0
1917-04-24,0.9
1917-04-25,0
1917-04-26,3.4
1917-04-27,0.7
1917-04-28,0
1917-04-29,0.3
1917-04-30,0
1917-05-01,0
1917-05-02,0
1917-05-03,0
1917-05-04,0
1917-05-05,0.1
1917-05-06,0
1917-05-07,0
1917-05-08,0
1917-05-09,0
1917-05-10,0
1917-05-11,0
1917-05-12,0
1917-05-13,0
1917-05-14,0
1917-05-15,11
1917-05-16,0
1917-05-17,0
1917-05-18,0
1917-05-19,0
1917-05-20,0
1917-05-21,0
1917-05-22,0
1917-05-23,0
1917-05-24,0
1917-05-25,0
1917-05-26,0
1917-05-27,0
1917-05-28,0
1917-05-29,0
1917-05-30,11.3
1917-05-31,0
1917-06-01,0
1917-06-02,0
1917-06-03,4
1917-06-04,0
1917-06-05,0.1
1917-06-06,0
1917-06-07,0
1917-06-08,0
1917-06-09,0
1917-06-10,0
1917-06-11,0
1917-06-12,0
1917-06-13,0
1917-06-14,0
1917-06-15,0
1917-06-16,0
1917-06-17,0
1917-06-18,0
1917-06-19,0
1917-06-20,0
1917-06-21,0
1917-06-22,0
1917-06-23,0.5
1917-06-24,0
1917-06-25,0.2
1917-06-26,3.1
1917-06-27,1.1
1917-06-28,0
1917-06-29,2.6
1917-06-30,0
1917-07-01,0
1917-07-02,0
1917-07-03,0
1917-07-04,0
1917-07-05,0
1917-07-06,0.2
1917-07-07,0.1
1917-07-08,0
1917-07-09,0
1917-07-10,0
1917-07-11,0
1917-07-12,0.6
1917-07-13,0
1917-07-14,0
1917-07-15,7.6
1917-07-16,3.5
1917-07-17,0
1917-07-18,0
1917-07-19,12.6
1917-07-20,28.4
1917-07-21,2.6
1917-07-22,2.5
1917-07-23,4.4
1917-07-24,0
1917-07-25,0
1917-07-26,0
1917-07-27,12.7
1917-07-28,1.5
1917-07-29,0
1917-07-30,0
1917-07-31,0
1917-08-01,0
1917-08-02,0
1917-08-03,0
1917-08-04,0
1917-08-05,0
1917-08-06,1.1
1917-08-07,1.2
1917-08-08,5.9
1917-08-09,0
1917-08-10,0
1917-08-11,0
1917-08-12,0
1917-08-13,0
1917-08-14,1.6
1917-08-15,8.1
1917-08-16,0.1
1917-08-17,0
1917-08-18,0
1917-08-19,5.1
1917-08-20,3.5
1917-08-21,0
1917-08-22,0
1917-08-23,0
1917-08-24,1.4
1917-08-25,0
1917-08-26,1.2
1917-08-27,0
1917-08-28,0.2
1917-08-29,9.5
1917-08-30,3
1917-08-31,1.5
1917-09-01,0.1
1917-09-02,0.3
1917-09-03,0
1917-09-04,0
1917-09-05,0
1917-09-06,0
1917-09-07,0
1917-09-08,0.9
1917-09-09,6
1917-09-10,0
1917-09-11,0
1917-09-12,0
1917-09-13,0.1
1917-09-14,15.5
1917-09-15,1.5
1917-09-16,7.8
1917-09-17,1.5
1917-09-18,0
1917-09-19,3.1
1917-09-20,0.3
1917-09-21,0.8
1917-09-22,0.2
1917-09-23,0
1917-09-24,0
1917-09-25,0
1917-09-26,0
1917-09-27,0.1
1917-09-28,0
1917-09-29,0.7
1917-09-30,0
1917-10-01,0
1917-10-02,0
1917-10-03,4
1917-10-04,1.7
1917-10-05,0
1917-10-06,0
1917-10-07,0
1917-10-08,0.4
1917-10-09,2.4
1917-10-10,13.3
1917-10-11,0.1
1917-10-12,0.7
1917-10-13,4.2
1917-10-14,0.3
1917-10-15,0
1917-10-16,0.4
1917-10-17,0.1
1917-10-18,6.5
1917-10-19,1
1917-10-20,0
1917-10-21,0
1917-10-22,0.6
1917-10-23,9.2
1917-10-24,2.1
1917-10-25,1.8
1917-10-26,0.3
1917-10-27,0.1
1917-10-28,0
1917-10-29,10.1
1917-10-30,1.5
1917-10-31,2
1917-11-01,0
1917-11-02,4.8
1917-11-03,0.1
1917-11-04,0.2
1917-11-05,0
1917-11-06,3.4
1917-11-07,10
1917-11-08,3.6
1917-11-09,1.4
1917-11-10,6.6
1917-11-11,5.2
1917-11-12,0.2
1917-11-13,0.2
1917-11-14,9.4
1917-11-15,0
1917-11-16,0.1
1917-11-17,0.2
1917-11-18,0
1917-11-19,4.3
1917-11-20,0.1
1917-11-21,0
1917-11-22,0
1917-11-23,2.9
1917-11-24,0
1917-11-25,1.2
1917-11-26,0
1917-11-27,5
1917-11-28,1.1
1917-11-29,0
1917-11-30,0
1917-12-01,6.1
1917-12-02,1.2
1917-12-03,2.8
1917-12-04,0
1917-12-05,1.6
1917-12-06,0.9
1917-12-07,0.2
1917-12-08,0
1917-12-09,0.1
1917-12-10,0.3
1917-12-11,0
1917-12-12,1
1917-12-13,2.6
1917-12-14,0
1917-12-15,0.1
1917-12-16,0
1917-12-17,0
1917-12-18,0
1917-12-19,0
1917-12-20,9.1
1917-12-21,3
1917-12-22,0.3
1917-12-23,5
1917-12-24,0
1917-12-25,4.2
1917-12-26,1.1
1917-12-27,0
1917-12-28,0
1917-12-29,0
1917-12-30,0.4
1917-12-31,0
1918-01-01,4.5
1918-01-02,9.4
1918-01-03,5.9
1918-01-04,0.6
1918-01-05,0
1918-01-06,0
1918-01-07,7.5
1918-01-08,3.6
1918-01-09,0.5
1918-01-10,2.2
1918-01-11,1.2
1918-01-12,0
1918-01-13,0
1918-01-14,0
1918-01-15,10.3
1918-01-16,1
1918-01-17,0
1918-01-18,0
1918-01-19,0
1918-01-20,9.1
1918-01-21,1.2
1918-01-22,4.3
1918-01-23,3.4
1918-01-24,0.2
1918-01-25,0.1
1918-01-26,0
1918-01-27,0
1918-01-28,0
1918-01-29,0
1918-01-30,0
1918-01-31,0
1918-02-01,0
1918-02-02,0
1918-02-03,0
1918-02-04,0
1918-02-05,0.1
1918-02-06,5.3
1918-02-07,0.9
1918-02-08,7.3
1918-02-09,2.1
1918-02-10,4.6
1918-02-11,0.6
1918-02-12,0
1918-02-13,0
1918-02-14,0.2
1918-02-15,0
1918-02-16,0
1918-02-17,0
1918-02-18,0
1918-02-19,0
1918-02-20,0
1918-02-21,0
1918-02-22,1.8
1918-02-23,0.9
1918-02-24,0
1918-02-25,0
1918-02-26,0
1918-02-27,0
1918-02-28,0
1918-03-01,1.8
1918-03-02,0
1918-03-03,0
1918-03-04,0
1918-03-05,0.1
1918-03-06,0
1918-03-07,0
1918-03-08,0
1918-03-09,0
1918-03-10,0
1918-03-11,0
1918-03-12,0
1918-03-13,1.2
1918-03-14,0.2
1918-03-15,0
1918-03-16,0
1918-03-17,0.1
1918-03-18,0
1918-03-19,0
1918-03-20,0
1918-03-21,0.2
1918-03-22,0
1918-03-23,0
1918-03-24,2.9
1918-03-25,0
1918-03-26,0
1918-03-27,0
1918-03-28,0.3
1918-03-29,0
1918-03-30,0
1918-03-31,0.8
1918-04-01,0
1918-04-02,0.7
1918-04-03,0
1918-04-04,1.1
1918-04-05,11.1
1918-04-06,0.9
1918-04-07,0
1918-04-08,0.4
1918-04-09,0.6
1918-04-10,0.1
1918-04-11,0
1918-04-12,0
1918-04-13,3.6
1918-04-14,0
1918-04-15,0
1918-04-16,0
1918-04-17,0.1
1918-04-18,18
1918-04-19,2.9
1918-04-20,0.1
1918-04-21,0
1918-04-22,0
1918-04-23,0
1918-04-24,0
1918-04-25,0
1918-04-26,0
1918-04-27,0.7
1918-04-28,0.5
1918-04-29,0
1918-04-30,0
1918-05-01,0
1918-05-02,0
1918-05-03,0
1918-05-04,0
1918-05-05,0
1918-05-06,0
1918-05-07,0
1918-05-08,0
1918-05-09,0
1918-05-10,0
1918-05-11,0
1918-05-12,0
1918-05-13,0
1918-05-14,0
1918-05-15,0.1
1918-05-16,0
1918-05-17,0
1918-05-18,3.5
1918-05-19,0
1918-05-20,0
1918-05-21,0
1918-05-22,0
1918-05-23,0.1
1918-05-24,0
1918-05-25,0
1918-05-26,0
1918-05-27,0
1918-05-28,0
1918-05-29,0
1918-05-30,0
1918-05-31,0.5
1918-06-01,0
1918-06-02,0
1918-06-03,0
1918-06-04,0
1918-06-05,0
1918-06-06,0
1918-06-07,0
1918-06-08,0
1918-06-09,0
1918-06-10,0
1918-06-11,1.1
1918-06-12,5.5
1918-06-13,9.1
1918-06-14,3.2
1918-06-15,0
1918-06-16,0
1918-06-17,0.5
1918-06-18,11.4
1918-06-19,0.9
1918-06-20,0
1918-06-21,3.2
1918-06-22,0.7
1918-06-23,1.2
1918-06-24,1.9
1918-06-25,0.2
1918-06-26,3.6
1918-06-27,4.1
1918-06-28,0.6
1918-06-29,0.5
1918-06-30,0
1918-07-01,0
1918-07-02,0.2
1918-07-03,0
1918-07-04,0
1918-07-05,5
1918-07-06,0
1918-07-07,0
1918-07-08,0.1
1918-07-09,0.6
1918-07-10,0
1918-07-11,2.7
1918-07-12,0.2
1918-07-13,0
1918-07-14,3.5
1918-07-15,0.8
1918-07-16,0
1918-07-17,0
1918-07-18,0
1918-07-19,0
1918-07-20,0.4
1918-07-21,0
1918-07-22,0
1918-07-23,0
1918-07-24,0
1918-07-25,2.6
1918-07-26,17.3
1918-07-27,0.3
1918-07-28,0
1918-07-29,0
1918-07-30,0
1918-07-31,0
1918-08-01,0
1918-08-02,0
1918-08-03,0
1918-08-04,0
1918-08-05,0.1
1918-08-06,0
1918-08-07,0
1918-08-08,0
1918-08-09,0.4
1918-08-10,2.8
1918-08-11,0
1918-08-12,0
1918-08-13,17
1918-08-14,0.5
1918-08-15,0.4
1918-08-16,3
1918-08-17,1.7
1918-08-18,0.1
1918-08-19,0.6
1918-08-20,5.6
1918-08-21,3.4
1918-08-22,0.1
1918-08-23,0.2
1918-08-24,0
1918-08-25,7.6
1918-08-26,0.1
1918-08-27,1
1918-08-28,2.7
1918-08-29,0
1918-08-30,1.2
1918-08-31,16.6
1918-09-01,2.1
1918-09-02,1.8
1918-09-03,2.1
1918-09-04,3
1918-09-05,0.1
1918-09-06,0.9
1918-09-07,0
1918-09-08,0.7
1918-09-09,20
1918-09-10,18.1
1918-09-11,0.1
1918-09-12,0.8
1918-09-13,5.3
1918-09-14,1.5
1918-09-15,0
1918-09-16,1.1
1918-09-17,14.1
1918-09-18,0.7
1918-09-19,6
1918-09-20,0
1918-09-21,0.2
1918-09-22,0
1918-09-23,10.3
1918-09-24,1.1
1918-09-25,3.3
1918-09-26,0
1918-09-27,0.1
1918-09-28,11.6
1918-09-29,5.2
1918-09-30,12.8
1918-10-01,4.6
1918-10-02,0.1
1918-10-03,0
1918-10-04,0.1
1918-10-05,3.5
1918-10-06,1.4
1918-10-07,1
1918-10-08,0.2
1918-10-09,0
1918-10-10,0.7
1918-10-11,0.2
1918-10-12,3.9
1918-10-13,1.4
1918-10-14,0
1918-10-15,0
1918-10-16,0.1
1918-10-17,0
1918-10-18,0.4
1918-10-19,0.5
1918-10-20,0
1918-10-21,0
1918-10-22,0.4
1918-10-23,0.5
1918-10-24,0
1918-10-25,14.9
1918-10-26,5.2
1918-10-27,3.2
1918-10-28,0
1918-10-29,0
1918-10-30,0
1918-10-31,0.8
1918-11-01,1.1
1918-11-02,0.6
1918-11-03,2
1918-11-04,4.7
1918-11-05,7.8
1918-11-06,0.6
1918-11-07,8.2
1918-11-08,2
1918-11-09,0.6
1918-11-10,1
1918-11-11,3.5
1918-11-12,0
1918-11-13,0
1918-11-14,0
1918-11-15,0
1918-11-16,0.6
1918-11-17,0
1918-11-18,0.1
1918-11-19,5.9
1918-11-20,0
1918-11-21,0.3
1918-11-22,0
1918-11-23,0
1918-11-24,0
1918-11-25,0
1918-11-26,0
1918-11-27,1.8
1918-11-28,0.4
1918-11-29,1
1918-11-30,0.2
1918-12-01,2.8
1918-12-02,1.1
1918-12-03,7.1
1918-12-04,0
1918-12-05,0.9
1918-12-06,0.9
1918-12-07,0.2
1918-12-08,0
1918-12-09,3.9
1918-12-10,0.3
1918-12-11,1
1918-12-12,0
1918-12-13,0.7
1918-12-14,2.4
1918-12-15,0
1918-12-16,8
1918-12-17,4.7
1918-12-18,0
1918-12-19,4.3
1918-12-20,7.5
1918-12-21,7.5
1918-12-22,0
1918-12-23,0
1918-12-24,1.1
1918-12-25,1.6
1918-12-26,0
1918-12-27,9
1918-12-28,3.4
1918-12-29,0.4
1918-12-30,0
1918-12-31,0.7
1919-01-01,1.4
1919-01-02,0.7
1919-01-03,2.8
1919-01-04,0.5
1919-01-05,0.4
1919-01-06,0.1
1919-01-07,0.1
1919-01-08,0.5
1919-01-09,0.7
1919-01-10,0.9
1919-01-11,0
1919-01-12,6.2
1919-01-13,2.3
1919-01-14,0
1919-01-15,1.1
1919-01-16,7.9
1919-01-17,2.8
1919-01-18,4.1
1919-01-19,3.4
1919-01-20,4.1
1919-01-21,0.4
1919-01-22,0
1919-01-23,0
1919-01-24,0
1919-01-25,0
1919-01-26,0.7
1919-01-27,1.8
1919-01-28,2.5
1919-01-29,0
1919-01-30,0
1919-01-31,0.1
1919-02-01,0
1919-02-02,0.2
1919-02-03,0
1919-02-04,0.2
1919-02-05,2.2
1919-02-06,1.3
1919-02-07,0
1919-02-08,0
1919-02-09,0
1919-02-10,0
1919-02-11,0
1919-02-12,0
1919-02-13,0
1919-02-14,0
1919-02-15,0
1919-02-16,0
1919-02-17,4.5
1919-02-18,1.2
1919-02-19,0
1919-02-20,0.4
1919-02-21,9
1919-02-22,2.1
1919-02-23,0
1919-02-24,0
1919-02-25,0
1919-02-26,0
1919-02-27,0
1919-02-28,0
